item_id,file_name,status
ad_astra:venus_gold_ore,ad_astra__venus_gold_ore.png,OK
ad_astra:venus_pillar,ad_astra__venus_pillar.png,OK
ad_astra:venus_sand,ad_astra__venus_sand.png,OK
ad_astra:venus_sandstone,ad_astra__venus_sandstone.png,OK
ad_astra:venus_sandstone_brick_slab,ad_astra__venus_sandstone_brick_slab.png,OK
ad_astra:venus_sandstone_brick_stairs,ad_astra__venus_sandstone_brick_stairs.png,OK
ad_astra:venus_sandstone_bricks,ad_astra__venus_sandstone_bricks.png,OK
ad_astra:venus_stone,ad_astra__venus_stone.png,OK
ad_astra:venus_stone_brick_slab,ad_astra__venus_stone_brick_slab.png,OK
ad_astra:venus_stone_brick_stairs,ad_astra__venus_stone_brick_stairs.png,OK
ad_astra:venus_stone_brick_wall,ad_astra__venus_stone_brick_wall.png,OK
ad_astra:venus_stone_bricks,ad_astra__venus_stone_bricks.png,OK
ad_astra:venus_stone_slab,ad_astra__venus_stone_slab.png,OK
ad_astra:venus_stone_stairs,ad_astra__venus_stone_stairs.png,OK
ad_astra:water_pump,ad_astra__water_pump.png,OK
ad_astra:wheel,ad_astra__wheel.png,OK
ad_astra:white_flag,ad_astra__white_flag.png,OK
ad_astra:white_industrial_lamp,ad_astra__white_industrial_lamp.png,OK
ad_astra:wrench,ad_astra__wrench.png,OK
ad_astra:yellow_flag,ad_astra__yellow_flag.png,OK
ad_astra:yellow_industrial_lamp,ad_astra__yellow_industrial_lamp.png,OK
ad_astra:zip_gun,ad_astra__zip_gun.png,OK
ad_astra:zombified_mogler_spawn_egg,ad_astra__zombified_mogler_spawn_egg.png,OK
ad_astra:zombified_pygro_spawn_egg,ad_astra__zombified_pygro_spawn_egg.png,OK
advanced_ae:adv_pattern_encoder,advanced_ae__adv_pattern_encoder.png,OK
advanced_ae:adv_pattern_provider,advanced_ae__adv_pattern_provider.png,OK
advanced_ae:adv_pattern_provider_capacity_upgrade,advanced_ae__adv_pattern_provider_capacity_upgrade.png,OK
advanced_ae:adv_pattern_provider_part,advanced_ae__adv_pattern_provider_part.png,OK
advanced_ae:adv_pattern_provider_upgrade,advanced_ae__adv_pattern_provider_upgrade.png,OK
advanced_ae:adv_processing_pattern,advanced_ae__adv_processing_pattern.png,OK
advanced_ae:advanced_io_bus_part,advanced_ae__advanced_io_bus_part.png,OK
advanced_ae:attack_speed_card,advanced_ae__attack_speed_card.png,OK
advanced_ae:auto_feeding_card,advanced_ae__auto_feeding_card.png,OK
advanced_ae:auto_stock_card,advanced_ae__auto_stock_card.png,OK
advanced_ae:camo_card,advanced_ae__camo_card.png,OK
advanced_ae:data_entangler,advanced_ae__data_entangler.png,OK
advanced_ae:evasion_card,advanced_ae__evasion_card.png,OK
advanced_ae:flight_card,advanced_ae__flight_card.png,OK
advanced_ae:flight_drift_card,advanced_ae__flight_drift_card.png,OK
advanced_ae:hp_buffer_card,advanced_ae__hp_buffer_card.png,OK
advanced_ae:import_export_bus_part,advanced_ae__import_export_bus_part.png,OK
advanced_ae:jump_height_card,advanced_ae__jump_height_card.png,OK
advanced_ae:lava_immunity_card,advanced_ae__lava_immunity_card.png,OK
advanced_ae:luck_card,advanced_ae__luck_card.png,OK
advanced_ae:magnet_card,advanced_ae__magnet_card.png,OK
advanced_ae:night_vision_card,advanced_ae__night_vision_card.png,OK
advanced_ae:pick_craft_card,advanced_ae__pick_craft_card.png,OK
advanced_ae:portable_workbench_card,advanced_ae__portable_workbench_card.png,OK
advanced_ae:printed_quantum_processor,advanced_ae__printed_quantum_processor.png,OK
advanced_ae:quantum_accelerator,advanced_ae__quantum_accelerator.png,OK
advanced_ae:quantum_alloy,advanced_ae__quantum_alloy.png,OK
advanced_ae:quantum_alloy_block,advanced_ae__quantum_alloy_block.png,OK
advanced_ae:quantum_alloy_plate,advanced_ae__quantum_alloy_plate.png,OK
advanced_ae:quantum_alloy_slab,advanced_ae__quantum_alloy_slab.png,OK
advanced_ae:quantum_alloy_stairs,advanced_ae__quantum_alloy_stairs.png,OK
advanced_ae:quantum_alloy_wall,advanced_ae__quantum_alloy_wall.png,OK
advanced_ae:quantum_boots,advanced_ae__quantum_boots.png,OK
advanced_ae:quantum_chestplate,advanced_ae__quantum_chestplate.png,OK
advanced_ae:quantum_core,advanced_ae__quantum_core.png,OK
advanced_ae:quantum_crafter,advanced_ae__quantum_crafter.png,OK
advanced_ae:quantum_crafter_terminal,advanced_ae__quantum_crafter_terminal.png,OK
advanced_ae:quantum_helmet,advanced_ae__quantum_helmet.png,OK
advanced_ae:quantum_infused_dust,advanced_ae__quantum_infused_dust.png,OK
advanced_ae:quantum_infusion_bucket,advanced_ae__quantum_infusion_bucket.png,OK
advanced_ae:quantum_leggings,advanced_ae__quantum_leggings.png,OK
advanced_ae:quantum_multi_threader,advanced_ae__quantum_multi_threader.png,OK
advanced_ae:quantum_processor,advanced_ae__quantum_processor.png,OK
advanced_ae:quantum_processor_press,advanced_ae__quantum_processor_press.png,OK
advanced_ae:quantum_storage_128,advanced_ae__quantum_storage_128.png,OK
advanced_ae:quantum_storage_256,advanced_ae__quantum_storage_256.png,OK
advanced_ae:quantum_storage_component,advanced_ae__quantum_storage_component.png,OK
advanced_ae:quantum_structure,advanced_ae__quantum_structure.png,OK
advanced_ae:quantum_unit,advanced_ae__quantum_unit.png,OK
advanced_ae:quantum_upgrade_base,advanced_ae__quantum_upgrade_base.png,OK
advanced_ae:reach_card,advanced_ae__reach_card.png,OK
advanced_ae:reaction_chamber,advanced_ae__reaction_chamber.png,OK
advanced_ae:recharging_card,advanced_ae__recharging_card.png,OK
advanced_ae:regeneration_card,advanced_ae__regeneration_card.png,OK
advanced_ae:shattered_singularity,advanced_ae__shattered_singularity.png,OK
advanced_ae:small_adv_pattern_provider,advanced_ae__small_adv_pattern_provider.png,OK
advanced_ae:small_adv_pattern_provider_part,advanced_ae__small_adv_pattern_provider_part.png,OK
advanced_ae:sprint_speed_card,advanced_ae__sprint_speed_card.png,OK
advanced_ae:step_assist_card,advanced_ae__step_assist_card.png,OK
advanced_ae:stock_export_bus_part,advanced_ae__stock_export_bus_part.png,OK
advanced_ae:strength_card,advanced_ae__strength_card.png,OK
advanced_ae:swim_speed_card,advanced_ae__swim_speed_card.png,OK
advanced_ae:throughput_monitor,advanced_ae__throughput_monitor.png,OK
advanced_ae:throughput_monitor_configurator,advanced_ae__throughput_monitor_configurator.png,OK
advanced_ae:walk_speed_card,advanced_ae__walk_speed_card.png,OK
advanced_ae:water_breathing_card,advanced_ae__water_breathing_card.png,OK
advanced_ae:wireless_quantum_crafter_terminal,advanced_ae__wireless_quantum_crafter_terminal.png,OK
advancedperipherals:block_reader,advancedperipherals__block_reader.png,OK
advancedperipherals:chat_box,advancedperipherals__chat_box.png,OK
advancedperipherals:chunk_controller,advancedperipherals__chunk_controller.png,OK
advancedperipherals:colony_integrator,advancedperipherals__colony_integrator.png,OK
advancedperipherals:computer_tool,advancedperipherals__computer_tool.png,OK
advancedperipherals:end_automata_core,advancedperipherals__end_automata_core.png,OK
advancedperipherals:energy_detector,advancedperipherals__energy_detector.png,OK
advancedperipherals:environment_detector,advancedperipherals__environment_detector.png,OK
advancedperipherals:geo_scanner,advancedperipherals__geo_scanner.png,OK
advancedperipherals:husbandry_automata_core,advancedperipherals__husbandry_automata_core.png,OK
advancedperipherals:inventory_manager,advancedperipherals__inventory_manager.png,OK
advancedperipherals:me_bridge,advancedperipherals__me_bridge.png,OK
advancedperipherals:memory_card,advancedperipherals__memory_card.png,OK
advancedperipherals:nbt_storage,advancedperipherals__nbt_storage.png,OK
advancedperipherals:overpowered_end_automata_core,advancedperipherals__overpowered_end_automata_core.png,OK
advancedperipherals:overpowered_husbandry_automata_core,advancedperipherals__overpowered_husbandry_automata_core.png,OK
advancedperipherals:overpowered_weak_automata_core,advancedperipherals__overpowered_weak_automata_core.png,OK
advancedperipherals:peripheral_casing,advancedperipherals__peripheral_casing.png,OK
advancedperipherals:player_detector,advancedperipherals__player_detector.png,OK
advancedperipherals:rs_bridge,advancedperipherals__rs_bridge.png,OK
advancedperipherals:weak_automata_core,advancedperipherals__weak_automata_core.png,OK
ae2:16k_crafting_storage,ae2__16k_crafting_storage.png,OK
ae2:1k_crafting_storage,ae2__1k_crafting_storage.png,OK
ae2:256k_crafting_storage,ae2__256k_crafting_storage.png,OK
ae2:4k_crafting_storage,ae2__4k_crafting_storage.png,OK
ae2:64k_crafting_storage,ae2__64k_crafting_storage.png,OK
ae2:advanced_card,ae2__advanced_card.png,OK
ae2:annihilation_core,ae2__annihilation_core.png,OK
ae2:annihilation_plane,ae2__annihilation_plane.png,OK
ae2:basic_card,ae2__basic_card.png,OK
ae2:black_covered_cable,ae2__black_covered_cable.png,OK
ae2:black_covered_dense_cable,ae2__black_covered_dense_cable.png,OK
ae2:black_glass_cable,ae2__black_glass_cable.png,OK
ae2:black_lumen_paint_ball,ae2__black_lumen_paint_ball.png,OK
ae2:black_paint_ball,ae2__black_paint_ball.png,OK
ae2:black_smart_cable,ae2__black_smart_cable.png,OK
ae2:black_smart_dense_cable,ae2__black_smart_dense_cable.png,OK
ae2:blank_pattern,ae2__blank_pattern.png,OK
ae2:blue_covered_cable,ae2__blue_covered_cable.png,OK
ae2:blue_covered_dense_cable,ae2__blue_covered_dense_cable.png,OK
ae2:blue_glass_cable,ae2__blue_glass_cable.png,OK
ae2:blue_lumen_paint_ball,ae2__blue_lumen_paint_ball.png,OK
ae2:blue_paint_ball,ae2__blue_paint_ball.png,OK
ae2:blue_smart_cable,ae2__blue_smart_cable.png,OK
ae2:blue_smart_dense_cable,ae2__blue_smart_dense_cable.png,OK
ae2:brown_covered_cable,ae2__brown_covered_cable.png,OK
ae2:brown_covered_dense_cable,ae2__brown_covered_dense_cable.png,OK
ae2:brown_glass_cable,ae2__brown_glass_cable.png,OK
ae2:brown_lumen_paint_ball,ae2__brown_lumen_paint_ball.png,OK
ae2:brown_paint_ball,ae2__brown_paint_ball.png,OK
ae2:brown_smart_cable,ae2__brown_smart_cable.png,OK
ae2:brown_smart_dense_cable,ae2__brown_smart_dense_cable.png,OK
ae2:cable_anchor,ae2__cable_anchor.png,OK
ae2:cable_bus,ae2__cable_bus.png,BLANK
ae2:cable_energy_acceptor,ae2__cable_energy_acceptor.png,OK
ae2:cable_interface,ae2__cable_interface.png,OK
ae2:cable_pattern_provider,ae2__cable_pattern_provider.png,OK
ae2:calculation_processor,ae2__calculation_processor.png,OK
ae2:calculation_processor_press,ae2__calculation_processor_press.png,OK
ae2:capacity_card,ae2__capacity_card.png,OK
ae2:cell_component_16k,ae2__cell_component_16k.png,OK
ae2:cell_component_1k,ae2__cell_component_1k.png,OK
ae2:cell_component_256k,ae2__cell_component_256k.png,OK
ae2:cell_component_4k,ae2__cell_component_4k.png,OK
ae2:cell_component_64k,ae2__cell_component_64k.png,OK
ae2:cell_workbench,ae2__cell_workbench.png,OK
ae2:certus_quartz_axe,ae2__certus_quartz_axe.png,OK
ae2:certus_quartz_crystal,ae2__certus_quartz_crystal.png,OK
ae2:certus_quartz_cutting_knife,ae2__certus_quartz_cutting_knife.png,OK
ae2:certus_quartz_dust,ae2__certus_quartz_dust.png,OK
ae2:certus_quartz_hoe,ae2__certus_quartz_hoe.png,OK
ae2:certus_quartz_pickaxe,ae2__certus_quartz_pickaxe.png,OK
ae2:certus_quartz_shovel,ae2__certus_quartz_shovel.png,OK
ae2:certus_quartz_sword,ae2__certus_quartz_sword.png,OK
ae2:certus_quartz_wrench,ae2__certus_quartz_wrench.png,OK
ae2:charged_certus_quartz_crystal,ae2__charged_certus_quartz_crystal.png,OK
ae2:charged_staff,ae2__charged_staff.png,OK
ae2:charger,ae2__charger.png,OK
ae2:chest,ae2__chest.png,OK
ae2:chipped_budding_quartz,ae2__chipped_budding_quartz.png,OK
ae2:chiseled_quartz_block,ae2__chiseled_quartz_block.png,OK
ae2:chiseled_quartz_slab,ae2__chiseled_quartz_slab.png,OK
ae2:chiseled_quartz_stairs,ae2__chiseled_quartz_stairs.png,OK
ae2:chiseled_quartz_wall,ae2__chiseled_quartz_wall.png,OK
ae2:color_applicator,ae2__color_applicator.png,OK
ae2:condenser,ae2__condenser.png,OK
ae2:controller,ae2__controller.png,OK
ae2:conversion_monitor,ae2__conversion_monitor.png,OK
ae2:crafting_accelerator,ae2__crafting_accelerator.png,OK
ae2:crafting_card,ae2__crafting_card.png,OK
ae2:crafting_monitor,ae2__crafting_monitor.png,OK
ae2:crafting_pattern,ae2__crafting_pattern.png,OK
ae2:crafting_terminal,ae2__crafting_terminal.png,OK
ae2:crafting_unit,ae2__crafting_unit.png,OK
ae2:crank,ae2__crank.png,OK
ae2:creative_energy_cell,ae2__creative_energy_cell.png,OK
ae2:creative_storage_cell,ae2__creative_storage_cell.png,OK
ae2:crystal_resonance_generator,ae2__crystal_resonance_generator.png,OK
ae2:cut_quartz_block,ae2__cut_quartz_block.png,OK
ae2:cut_quartz_slab,ae2__cut_quartz_slab.png,OK
ae2:cut_quartz_stairs,ae2__cut_quartz_stairs.png,OK
ae2:cut_quartz_wall,ae2__cut_quartz_wall.png,OK
ae2:cyan_covered_cable,ae2__cyan_covered_cable.png,OK
ae2:cyan_covered_dense_cable,ae2__cyan_covered_dense_cable.png,OK
ae2:cyan_glass_cable,ae2__cyan_glass_cable.png,OK
ae2:cyan_lumen_paint_ball,ae2__cyan_lumen_paint_ball.png,OK
ae2:cyan_paint_ball,ae2__cyan_paint_ball.png,OK
ae2:cyan_smart_cable,ae2__cyan_smart_cable.png,OK
ae2:cyan_smart_dense_cable,ae2__cyan_smart_dense_cable.png,OK
ae2:damaged_budding_quartz,ae2__damaged_budding_quartz.png,OK
ae2:dark_monitor,ae2__dark_monitor.png,OK
ae2:debug_card,ae2__debug_card.png,OK
ae2:debug_cube_gen,ae2__debug_cube_gen.png,OK
ae2:debug_energy_gen,ae2__debug_energy_gen.png,OK
ae2:debug_eraser,ae2__debug_eraser.png,OK
ae2:debug_item_gen,ae2__debug_item_gen.png,OK
ae2:debug_meteorite_placer,ae2__debug_meteorite_placer.png,OK
ae2:debug_phantom_node,ae2__debug_phantom_node.png,OK
ae2:debug_replicator_card,ae2__debug_replicator_card.png,OK
ae2:dense_energy_cell,ae2__dense_energy_cell.png,OK
ae2:drive,ae2__drive.png,OK
ae2:ender_dust,ae2__ender_dust.png,OK
ae2:energy_acceptor,ae2__energy_acceptor.png,OK
ae2:energy_card,ae2__energy_card.png,OK
ae2:energy_cell,ae2__energy_cell.png,OK
ae2:energy_level_emitter,ae2__energy_level_emitter.png,OK
ae2:engineering_processor,ae2__engineering_processor.png,OK
ae2:engineering_processor_press,ae2__engineering_processor_press.png,OK
ae2:entropy_manipulator,ae2__entropy_manipulator.png,OK
ae2:equal_distribution_card,ae2__equal_distribution_card.png,OK
ae2:export_bus,ae2__export_bus.png,OK
ae2:facade,ae2__facade.png,OK
ae2:fe_p2p_tunnel,ae2__fe_p2p_tunnel.png,OK
ae2:flawed_budding_quartz,ae2__flawed_budding_quartz.png,OK
ae2:flawless_budding_quartz,ae2__flawless_budding_quartz.png,OK
ae2:fluid_cell_housing,ae2__fluid_cell_housing.png,OK
ae2:fluid_p2p_tunnel,ae2__fluid_p2p_tunnel.png,OK
ae2:fluid_storage_cell_16k,ae2__fluid_storage_cell_16k.png,OK
ae2:fluid_storage_cell_1k,ae2__fluid_storage_cell_1k.png,OK
ae2:fluid_storage_cell_256k,ae2__fluid_storage_cell_256k.png,OK
ae2:fluid_storage_cell_4k,ae2__fluid_storage_cell_4k.png,OK
ae2:fluid_storage_cell_64k,ae2__fluid_storage_cell_64k.png,OK
ae2:fluix_axe,ae2__fluix_axe.png,OK
ae2:fluix_block,ae2__fluix_block.png,OK
ae2:fluix_covered_cable,ae2__fluix_covered_cable.png,OK
ae2:fluix_covered_dense_cable,ae2__fluix_covered_dense_cable.png,OK
ae2:fluix_crystal,ae2__fluix_crystal.png,OK
ae2:fluix_dust,ae2__fluix_dust.png,OK
ae2:fluix_glass_cable,ae2__fluix_glass_cable.png,OK
ae2:fluix_hoe,ae2__fluix_hoe.png,OK
ae2:fluix_pearl,ae2__fluix_pearl.png,OK
ae2:fluix_pickaxe,ae2__fluix_pickaxe.png,OK
ae2:fluix_shovel,ae2__fluix_shovel.png,OK
ae2:fluix_slab,ae2__fluix_slab.png,OK
ae2:fluix_smart_cable,ae2__fluix_smart_cable.png,OK
ae2:fluix_smart_dense_cable,ae2__fluix_smart_dense_cable.png,OK
ae2:fluix_stairs,ae2__fluix_stairs.png,OK
ae2:fluix_sword,ae2__fluix_sword.png,OK
ae2:fluix_upgrade_smithing_template,ae2__fluix_upgrade_smithing_template.png,OK
ae2:fluix_wall,ae2__fluix_wall.png,OK
ae2:formation_core,ae2__formation_core.png,OK
ae2:formation_plane,ae2__formation_plane.png,OK
ae2:fuzzy_card,ae2__fuzzy_card.png,OK
ae2:gray_covered_cable,ae2__gray_covered_cable.png,OK
ae2:gray_covered_dense_cable,ae2__gray_covered_dense_cable.png,OK
ae2:gray_glass_cable,ae2__gray_glass_cable.png,OK
ae2:gray_lumen_paint_ball,ae2__gray_lumen_paint_ball.png,OK
ae2:gray_paint_ball,ae2__gray_paint_ball.png,OK
ae2:gray_smart_cable,ae2__gray_smart_cable.png,OK
ae2:gray_smart_dense_cable,ae2__gray_smart_dense_cable.png,OK
ae2:green_covered_cable,ae2__green_covered_cable.png,OK
ae2:green_covered_dense_cable,ae2__green_covered_dense_cable.png,OK
ae2:green_glass_cable,ae2__green_glass_cable.png,OK
ae2:green_lumen_paint_ball,ae2__green_lumen_paint_ball.png,OK
ae2:green_paint_ball,ae2__green_paint_ball.png,OK
ae2:green_smart_cable,ae2__green_smart_cable.png,OK
ae2:green_smart_dense_cable,ae2__green_smart_dense_cable.png,OK
ae2:growth_accelerator,ae2__growth_accelerator.png,OK
ae2:guide,ae2__guide.png,OK
ae2:import_bus,ae2__import_bus.png,OK
ae2:inscriber,ae2__inscriber.png,OK
ae2:interface,ae2__interface.png,OK
ae2:inverted_toggle_bus,ae2__inverted_toggle_bus.png,OK
ae2:inverter_card,ae2__inverter_card.png,OK
ae2:io_port,ae2__io_port.png,OK
ae2:item_cell_housing,ae2__item_cell_housing.png,OK
ae2:item_p2p_tunnel,ae2__item_p2p_tunnel.png,OK
ae2:item_storage_cell_16k,ae2__item_storage_cell_16k.png,OK
ae2:item_storage_cell_1k,ae2__item_storage_cell_1k.png,OK
ae2:item_storage_cell_256k,ae2__item_storage_cell_256k.png,OK
ae2:item_storage_cell_4k,ae2__item_storage_cell_4k.png,OK
ae2:item_storage_cell_64k,ae2__item_storage_cell_64k.png,OK
ae2:large_quartz_bud,ae2__large_quartz_bud.png,OK
ae2:level_emitter,ae2__level_emitter.png,OK
ae2:light_blue_covered_cable,ae2__light_blue_covered_cable.png,OK
ae2:light_blue_covered_dense_cable,ae2__light_blue_covered_dense_cable.png,OK
ae2:light_blue_glass_cable,ae2__light_blue_glass_cable.png,OK
ae2:light_blue_lumen_paint_ball,ae2__light_blue_lumen_paint_ball.png,OK
ae2:light_blue_paint_ball,ae2__light_blue_paint_ball.png,OK
ae2:light_blue_smart_cable,ae2__light_blue_smart_cable.png,OK
ae2:light_blue_smart_dense_cable,ae2__light_blue_smart_dense_cable.png,OK
ae2:light_detector,ae2__light_detector.png,OK
ae2:light_gray_covered_cable,ae2__light_gray_covered_cable.png,OK
ae2:light_gray_covered_dense_cable,ae2__light_gray_covered_dense_cable.png,OK
ae2:light_gray_glass_cable,ae2__light_gray_glass_cable.png,OK
ae2:light_gray_lumen_paint_ball,ae2__light_gray_lumen_paint_ball.png,OK
ae2:light_gray_paint_ball,ae2__light_gray_paint_ball.png,OK
ae2:light_gray_smart_cable,ae2__light_gray_smart_cable.png,OK
ae2:light_gray_smart_dense_cable,ae2__light_gray_smart_dense_cable.png,OK
ae2:light_p2p_tunnel,ae2__light_p2p_tunnel.png,OK
ae2:lime_covered_cable,ae2__lime_covered_cable.png,OK
ae2:lime_covered_dense_cable,ae2__lime_covered_dense_cable.png,OK
ae2:lime_glass_cable,ae2__lime_glass_cable.png,OK
ae2:lime_lumen_paint_ball,ae2__lime_lumen_paint_ball.png,OK
ae2:lime_paint_ball,ae2__lime_paint_ball.png,OK
ae2:lime_smart_cable,ae2__lime_smart_cable.png,OK
ae2:lime_smart_dense_cable,ae2__lime_smart_dense_cable.png,OK
ae2:logic_processor,ae2__logic_processor.png,OK
ae2:logic_processor_press,ae2__logic_processor_press.png,OK
ae2:magenta_covered_cable,ae2__magenta_covered_cable.png,OK
ae2:magenta_covered_dense_cable,ae2__magenta_covered_dense_cable.png,OK
ae2:magenta_glass_cable,ae2__magenta_glass_cable.png,OK
ae2:magenta_lumen_paint_ball,ae2__magenta_lumen_paint_ball.png,OK
ae2:magenta_paint_ball,ae2__magenta_paint_ball.png,OK
ae2:magenta_smart_cable,ae2__magenta_smart_cable.png,OK
ae2:magenta_smart_dense_cable,ae2__magenta_smart_dense_cable.png,OK
ae2:matrix_frame,ae2__matrix_frame.png,BLANK
ae2:matter_ball,ae2__matter_ball.png,OK
ae2:matter_cannon,ae2__matter_cannon.png,OK
ae2:me_p2p_tunnel,ae2__me_p2p_tunnel.png,OK
ae2:medium_quartz_bud,ae2__medium_quartz_bud.png,OK
ae2:memory_card,ae2__memory_card.png,OK
ae2:meteorite_compass,ae2__meteorite_compass.png,OK
ae2:missing_content,ae2__missing_content.png,OK
ae2:molecular_assembler,ae2__molecular_assembler.png,OK
ae2:monitor,ae2__monitor.png,OK
ae2:mysterious_cube,ae2__mysterious_cube.png,OK
ae2:name_press,ae2__name_press.png,OK
ae2:nether_quartz_axe,ae2__nether_quartz_axe.png,OK
ae2:nether_quartz_cutting_knife,ae2__nether_quartz_cutting_knife.png,OK
ae2:nether_quartz_hoe,ae2__nether_quartz_hoe.png,OK
ae2:nether_quartz_pickaxe,ae2__nether_quartz_pickaxe.png,OK
ae2:nether_quartz_shovel,ae2__nether_quartz_shovel.png,OK
ae2:nether_quartz_sword,ae2__nether_quartz_sword.png,OK
ae2:nether_quartz_wrench,ae2__nether_quartz_wrench.png,OK
ae2:network_tool,ae2__network_tool.png,OK
ae2:not_so_mysterious_cube,ae2__not_so_mysterious_cube.png,OK
ae2:orange_covered_cable,ae2__orange_covered_cable.png,OK
ae2:orange_covered_dense_cable,ae2__orange_covered_dense_cable.png,OK
ae2:orange_glass_cable,ae2__orange_glass_cable.png,OK
ae2:orange_lumen_paint_ball,ae2__orange_lumen_paint_ball.png,OK
ae2:orange_paint_ball,ae2__orange_paint_ball.png,OK
ae2:orange_smart_cable,ae2__orange_smart_cable.png,OK
ae2:orange_smart_dense_cable,ae2__orange_smart_dense_cable.png,OK
ae2:paint,ae2__paint.png,BLANK
ae2:pattern_access_terminal,ae2__pattern_access_terminal.png,OK
ae2:pattern_encoding_terminal,ae2__pattern_encoding_terminal.png,OK
ae2:pattern_provider,ae2__pattern_provider.png,OK
ae2:pink_covered_cable,ae2__pink_covered_cable.png,OK
ae2:pink_covered_dense_cable,ae2__pink_covered_dense_cable.png,OK
