item_id,status,method,textures,output_png
ad_astra:glacian_door,OK,multi_layer_inventory,assets/ad_astra/textures/item/glacian_door.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_door.png
ad_astra:glacian_fence,UNRESOLVED,unresolved,,
ad_astra:glacian_fence_gate,UNRESOLVED,unresolved,,
ad_astra:glacian_fur,OK,fallback_all,assets/ad_astra/textures/block/glacian_fur.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_fur.png
ad_astra:glacian_leaves,OK,fallback_all,assets/ad_astra/textures/block/glacian_leaves.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_leaves.png
ad_astra:glacian_log,OK,fallback_side,assets/ad_astra/textures/block/glacian_log.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_log.png
ad_astra:glacian_planks,OK,fallback_all,assets/ad_astra/textures/block/glacian_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_planks.png
ad_astra:glacian_pressure_plate,UNRESOLVED,unresolved,,
ad_astra:glacian_ram_spawn_egg,UNRESOLVED,unresolved,,
ad_astra:glacian_slab,OK,fallback_side,assets/ad_astra/textures/block/glacian_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_slab.png
ad_astra:glacian_stairs,OK,fallback_particle,assets/ad_astra/textures/block/glacian_planks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_stairs.png
ad_astra:glacian_trapdoor,OK,direct_block_texture,assets/ad_astra/textures/block/glacian_trapdoor.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacian_trapdoor.png
ad_astra:glacio_coal_ore,OK,fallback_all,assets/ad_astra/textures/block/glacio_coal_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_coal_ore.png
ad_astra:glacio_cobblestone,OK,fallback_all,assets/ad_astra/textures/block/glacio_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_cobblestone.png
ad_astra:glacio_cobblestone_slab,OK,fallback_side,assets/ad_astra/textures/block/glacio_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_cobblestone_slab.png
ad_astra:glacio_cobblestone_stairs,OK,fallback_particle,assets/ad_astra/textures/block/glacio_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_cobblestone_stairs.png
ad_astra:glacio_copper_ore,OK,fallback_all,assets/ad_astra/textures/block/glacio_copper_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_copper_ore.png
ad_astra:glacio_globe,UNRESOLVED,unresolved,,
ad_astra:glacio_ice_shard_ore,OK,fallback_all,assets/ad_astra/textures/block/glacio_ice_shard_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_ice_shard_ore.png
ad_astra:glacio_iron_ore,OK,fallback_all,assets/ad_astra/textures/block/glacio_iron_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_iron_ore.png
ad_astra:glacio_lapis_ore,OK,fallback_all,assets/ad_astra/textures/block/glacio_lapis_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_lapis_ore.png
ad_astra:glacio_pillar,OK,fallback_side,assets/ad_astra/textures/block/glacio_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_pillar.png
ad_astra:glacio_stone,OK,fallback_all,assets/ad_astra/textures/block/glacio_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone.png
ad_astra:glacio_stone_brick_slab,OK,fallback_side,assets/ad_astra/textures/block/glacio_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone_brick_slab.png
ad_astra:glacio_stone_brick_stairs,OK,fallback_particle,assets/ad_astra/textures/block/glacio_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone_brick_stairs.png
ad_astra:glacio_stone_brick_wall,UNRESOLVED,unresolved,,
ad_astra:glacio_stone_bricks,OK,fallback_all,assets/ad_astra/textures/block/glacio_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone_bricks.png
ad_astra:glacio_stone_slab,OK,fallback_side,assets/ad_astra/textures/block/glacio_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone_slab.png
ad_astra:glacio_stone_stairs,OK,fallback_particle,assets/ad_astra/textures/block/glacio_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glacio_stone_stairs.png
ad_astra:glowing_calorite_pillar,OK,fallback_side,assets/ad_astra/textures/block/glowing_calorite_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glowing_calorite_pillar.png
ad_astra:glowing_desh_pillar,OK,fallback_side,assets/ad_astra/textures/block/glowing_desh_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glowing_desh_pillar.png
ad_astra:glowing_iron_pillar,OK,fallback_side,assets/ad_astra/textures/block/glowing_iron_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glowing_iron_pillar.png
ad_astra:glowing_ostrum_pillar,OK,fallback_side,assets/ad_astra/textures/block/glowing_ostrum_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glowing_ostrum_pillar.png
ad_astra:glowing_steel_pillar,OK,fallback_side,assets/ad_astra/textures/block/glowing_steel_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__glowing_steel_pillar.png
ad_astra:gravity_normalizer,OK,direct_block_texture,assets/ad_astra/textures/block/gravity_normalizer.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__gravity_normalizer.png
ad_astra:gray_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/gray_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__gray_flag.png
ad_astra:gray_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/gray_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__gray_industrial_lamp.png
ad_astra:green_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/green_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__green_flag.png
ad_astra:green_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/green_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__green_industrial_lamp.png
ad_astra:hydrogen_bucket,OK,multi_layer_inventory,assets/ad_astra/textures/item/hydrogen_bucket.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__hydrogen_bucket.png
ad_astra:ice_shard,OK,multi_layer_inventory,assets/ad_astra/textures/item/ice_shard.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__ice_shard.png
ad_astra:infernal_spire_block,OK,fallback_side,assets/ad_astra/textures/block/infernal_spire_block.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__infernal_spire_block.png
ad_astra:iron_factory_block,OK,fallback_all,assets/ad_astra/textures/block/iron_factory_block.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_factory_block.png
ad_astra:iron_panel,OK,fallback_all,assets/ad_astra/textures/block/iron_panel.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_panel.png
ad_astra:iron_pillar,OK,fallback_side,assets/ad_astra/textures/block/iron_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_pillar.png
ad_astra:iron_plate,OK,multi_layer_inventory,assets/ad_astra/textures/item/iron_plate.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_plate.png
ad_astra:iron_plateblock,OK,fallback_all,assets/ad_astra/textures/block/iron_plateblock.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_plateblock.png
ad_astra:iron_plating,OK,fallback_all,assets/ad_astra/textures/block/iron_plating.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_plating.png
ad_astra:iron_plating_button,UNRESOLVED,unresolved,,
ad_astra:iron_plating_pressure_plate,UNRESOLVED,unresolved,,
ad_astra:iron_plating_slab,OK,fallback_side,assets/ad_astra/textures/block/iron_plating.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_plating_slab.png
ad_astra:iron_plating_stairs,OK,fallback_particle,assets/ad_astra/textures/block/iron_plating.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_plating_stairs.png
ad_astra:iron_rod,OK,multi_layer_inventory,assets/ad_astra/textures/item/iron_rod.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_rod.png
ad_astra:iron_sliding_door,OK,multi_layer_inventory,assets/ad_astra/textures/item/iron_sliding_door.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__iron_sliding_door.png
ad_astra:jet_suit,OK,multi_layer_inventory,assets/ad_astra/textures/item/jet_suit.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__jet_suit.png
ad_astra:jet_suit_boots,OK,multi_layer_inventory,assets/ad_astra/textures/item/jet_suit_boots.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__jet_suit_boots.png
ad_astra:jet_suit_helmet,OK,multi_layer_inventory,assets/ad_astra/textures/item/advanced_visor.png | assets/ad_astra/textures/item/jet_suit_helmet.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__jet_suit_helmet.png
ad_astra:jet_suit_pants,OK,multi_layer_inventory,assets/ad_astra/textures/item/jet_suit_pants.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__jet_suit_pants.png
ad_astra:large_gas_tank,OK,multi_layer_inventory,assets/ad_astra/textures/item/large_gas_tank.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__large_gas_tank.png
ad_astra:launch_pad,OK,fallback_particle,assets/ad_astra/textures/block/launch_pad.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__launch_pad.png
ad_astra:light_blue_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/light_blue_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__light_blue_flag.png
ad_astra:light_blue_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/light_blue_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__light_blue_industrial_lamp.png
ad_astra:light_gray_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/light_gray_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__light_gray_flag.png
ad_astra:light_gray_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/light_gray_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__light_gray_industrial_lamp.png
ad_astra:lime_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/lime_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__lime_flag.png
ad_astra:lime_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/lime_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__lime_industrial_lamp.png
ad_astra:lunarian_spawn_egg,UNRESOLVED,unresolved,,
ad_astra:lunarian_wandering_trader_spawn_egg,UNRESOLVED,unresolved,,
ad_astra:magenta_flag,OK,fallback_particle,assets/ad_astra/textures/block/flag/magenta_flag.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__magenta_flag.png
ad_astra:magenta_industrial_lamp,OK,fallback_particle,assets/ad_astra/textures/block/lamp/magenta_industrial_lamp.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__magenta_industrial_lamp.png
ad_astra:marked_iron_pillar,OK,fallback_side,assets/ad_astra/textures/block/marked_iron_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__marked_iron_pillar.png
ad_astra:mars_cobblestone,OK,fallback_all,assets/ad_astra/textures/block/mars_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_cobblestone.png
ad_astra:mars_cobblestone_slab,OK,fallback_side,assets/ad_astra/textures/block/mars_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_cobblestone_slab.png
ad_astra:mars_cobblestone_stairs,OK,fallback_particle,assets/ad_astra/textures/block/mars_cobblestone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_cobblestone_stairs.png
ad_astra:mars_diamond_ore,OK,fallback_all,assets/ad_astra/textures/block/mars_diamond_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_diamond_ore.png
ad_astra:mars_globe,UNRESOLVED,unresolved,,
ad_astra:mars_ice_shard_ore,OK,fallback_all,assets/ad_astra/textures/block/mars_ice_shard_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_ice_shard_ore.png
ad_astra:mars_iron_ore,OK,fallback_all,assets/ad_astra/textures/block/mars_iron_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_iron_ore.png
ad_astra:mars_ostrum_ore,OK,fallback_all,assets/ad_astra/textures/block/mars_ostrum_ore.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_ostrum_ore.png
ad_astra:mars_pillar,OK,fallback_side,assets/ad_astra/textures/block/mars_pillar.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_pillar.png
ad_astra:mars_sand,OK,fallback_all,assets/ad_astra/textures/block/mars_sand.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_sand.png
ad_astra:mars_stone,OK,fallback_all,assets/ad_astra/textures/block/mars_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone.png
ad_astra:mars_stone_brick_slab,OK,fallback_side,assets/ad_astra/textures/block/mars_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone_brick_slab.png
ad_astra:mars_stone_brick_stairs,OK,fallback_particle,assets/ad_astra/textures/block/mars_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone_brick_stairs.png
ad_astra:mars_stone_brick_wall,UNRESOLVED,unresolved,,
ad_astra:mars_stone_bricks,OK,fallback_all,assets/ad_astra/textures/block/mars_stone_bricks.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone_bricks.png
ad_astra:mars_stone_slab,OK,fallback_side,assets/ad_astra/textures/block/mars_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone_slab.png
ad_astra:mars_stone_stairs,OK,fallback_particle,assets/ad_astra/textures/block/mars_stone.png,C:\Users\GodPC\curseforge\minecraft\Instances\All in one\item-assets-20260917-040836-dd2ede\baked_icons\ad_astra__mars_stone_stairs.png
